movieId,title,year,plot,director,cast,awards,runtime,ratings,metascore,imdbRating,imdbVotes,boxOffice,review_1,review_2,review_3,review_4,review_5,review_6,review_7,review_8,review_9,review_10
6078,Firefox,1982,A retired air force pilot is sent into the Soviet Union on a mission to steal a prototype jet fighter that can be partially controlled by neuralink.,Clint Eastwood,"Clint Eastwood, Freddie Jones, David Huffman",N/A,136 min,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,5.9,"29,656","$46,708,276",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
6086,"I, the Jury",1982,"A PI investigates the murder of his one-armed friend, a PI working on a case. Clues lead to a sex clinic. Bodies pile up.",Richard T. Heffron,"Armand Assante, Barbara Carrera, Laurene Landon",N/A,111 min,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}]",N/A,5.9,"1,888","$1,515,578",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
6090,Kiss Me Goodbye,1982,The ghost of a dead husband haunts his wife as she moves back to their house in NYC. She's about to marry an egyptologist there.,Robert Mulligan,"Sally Field, James Caan, Jeff Bridges",1 nomination,101 min,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",N/A,5.9,"2,403","$15,782,759",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
6101,Missing,1982,"When an idealistic American writer disappears during the Chilean coup d'état in September 1973, his wife and father try to find him.",Costa-Gavras,"Jack Lemmon, Sissy Spacek, Melanie Mayron",Won 1 Oscar. 12 wins & 23 nominations total,122 min,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,7.7,"23,953","$14,000,000",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
6104,Monty Python Live at the Hollywood Bowl,1982,The Monty Python troupe perform a combination of classic sketches and new material at the Hollywood Bowl.,"Terry Hughes, Ian MacNaughton","John Cleese, Michael Palin, Eric Idle",N/A,77 min,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,"15,888","$327,958",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
6111,Paradise,1982,"After their caravan is attacked and their respective families butchered by Arab marauders, teenagers David and Sarah flee across the desert. But the desert is filled with danger from the elements, animals and the appetite of the J...",Stuart Gillard,"Willie Aames, Phoebe Cates, Tuvia Tavi",1 nomination,100 min,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}, {'Source': 'Metacritic', 'Value': '20/100'}]",20,4.9,"2,976","$5,588,800",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
6122,Richard Pryor Live on the Sunset Strip,1982,Richard Pryor performs his stand-up comedy act on the Sunset Strip.,Joe Layton,"Richard Pryor, Gene Cross, Julie Hampton",1 win.,82 min,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",N/A,7.6,"4,483","$36,299,720",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
6124,Savannah Smiles,1982,"Savannah is the only child of a wealthy politician, Richard Driscoll, who is more concerned with his image and career than with his family.",Pierre De Moro,"Mark Miller, Donovan Scott, Bridgette Andersen",2 nominations,105 min,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,"2,280","$10,413,170",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
6143,Trail of the Pink Panther,1982,Journalist Marie Jouvet attempts to uncover the mysterious disappearance of Chief Inspector Jacques Clouseau.,Blake Edwards,"Peter Sellers, David Niven, Herbert Lom",N/A,96 min,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,4.8,"11,441","$9,056,073",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
6148,White Dog,1982,A trainer attempts to retrain a vicious dog that's been raised to attack black people.,Samuel Fuller,"Kristy McNichol, Christa Lang, Vernon Weddle",1 nomination,90 min,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}]",N/A,7.0,"10,998","$46,509",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
6153,Zapped!,1982,A high school science nerd gains telekinetic powers after a laboratory accident and uses them for revenge upon bullies.,Robert J. Rosenthal,"Scott Baio, Willie Aames, Robert Mandan",2 nominations,98 min,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}, {'Source': 'Metacritic', 'Value': '10/100'}]",10,4.9,"7,930","$16,897,768",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
6155,How to Lose a Guy in 10 Days,2003,"Benjamin Barry is an advertising executive and ladies' man who, to win a big campaign, bets that he can make a woman fall in love with him in 10 days.",Donald Petrie,"Kate Hudson, Matthew McConaughey, Adam Goldberg",1 win & 8 nominations,116 min,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,6.5,"279,923","$105,813,373",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
6156,Shanghai Knights,2003,"When a Chinese rebel murders Chon's estranged father and escapes to England, Chon and Roy make their way to London with revenge on their minds.",David Dobkin,"Jackie Chan, Owen Wilson, Fann Wong",5 nominations,114 min,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.2,"113,698","$60,476,872",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
6157,Daredevil,2003,A man blinded by toxic waste which also enhanced his remaining senses fights crime as an acrobatic martial arts superhero.,Mark Steven Johnson,"Ben Affleck, Jennifer Garner, Colin Farrell",5 wins & 17 nominations,103 min,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,5.3,"232,348","$102,543,518",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
6159,All the Real Girls,2003,Small-town love story of a young man with a reputation for womanizing and his best friend's sister.,David Gordon Green,"Zooey Deschanel, Paul Schneider, Patricia Clarkson",4 wins & 11 nominations,108 min,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,6.7,"11,094","$549,666",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
6162,Gerry,2002,A friendship between two young men is tested when they go for a hike in a desert and forget to bring any water or food with them.,Gus Van Sant,"Casey Affleck, Matt Damon",2 wins & 9 nominations,103 min,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.0,"20,017","$254,683",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
6166,Dennis the Menace,1993,"When his parents must go out of town on business, Dennis stays with Mr. and Mrs. Wilson. He is driving Mr. Wilson crazy, but he is just trying to be helpful, even to the thief who has arrived in town.",Nick Castle,"Walter Matthau, Mason Gamble, Joan Plowright",3 wins & 3 nominations,94 min,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,5.7,"65,713","$51,270,765",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
6183,Pillow Talk,1959,An interior decorator and a playboy songwriter share a telephone party line and size each other up.,Michael Gordon,"Rock Hudson, Doris Day, Tony Randall",Won 1 Oscar. 7 wins & 11 nominations total,102 min,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,7.4,"19,648","$18,750,000",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
6186,Gods and Generals,2003,"The rise and fall of confederate general Thomas ""Stonewall"" Jackson, as he meets with military success against the Union from 1861 to 1863, when he is accidentally killed by his own soldiers.",Ron Maxwell,"Stephen Lang, Robert Duvall, Jeff Daniels",1 win & 4 nominations,219 min,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30,6.2,"17,419","$12,882,934",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
6188,Old School,2003,Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater.,Todd Phillips,"Luke Wilson, Vince Vaughn, Will Ferrell",5 nominations,88 min,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,7.0,"246,702","$75,585,093",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
6193,Poolhall Junkies,2002,A talented pool hustler who has stayed out of the game for years must return to his old ways when his little brother gets involved with his enemy--the very man who held him back from greatness.,Mars Callahan,"Mars Callahan, Chazz Palminteri, Michael Rosenbaum",1 nomination,99 min,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,6.8,"11,032","$563,711",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
6195,Stone Reader,2002,A critically acclaimed book vanished. Its author forgotten. One reader determined to find out why.,Mark Moskowitz,"Carl Brandt, Frank Conroy, Bruce Dobler",3 wins & 3 nominations,127 min,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,7.7,570,"$260,523",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
